date;value
23.03.2023;28236,74
24.03.2023;27603,55
25.03.2023;27389,02
26.03.2023;27724,26
27.03.2023;26977,15
28.03.2023;27351,51
29.03.2023;28404,47
30.03.2023;28086,03
31.03.2023;28466,24
01.04.2023;28497
02.04.2023;28049,61
03.04.2023;27752,86
04.04.2023;28251,93
05.04.2023;28172,34
06.04.2023;28050,74
07.04.2023;27913,36
08.04.2023;27935,64
09.04.2023;28119,99
10.04.2023;29136,49
11.04.2023;30189,72
12.04.2023;29897,75
13.04.2023;30282,91
14.04.2023;30484,66
15.04.2023;30309,77
16.04.2023;30358,56
17.04.2023;29441,93
18.04.2023;30231,76
